600.00000000000, -300.00000000000, 600.00000000000, 175.00000000000, 10.00000000000, -10.00000000000
600.00046168052, -299.99953831948, 599.99976915974, 174.99991162733, 10.00002392969, -9.99992097775
600.00184672207, -299.99815327793, 599.99907663897, 174.99964650946, 10.00009571946, -9.99968391119
600.00461680517, -299.99538319483, 599.99769159741, 174.99911627447, 10.00023930225, -9.99920977893
600.00923361034, -299.99076638966, 599.99538319483, 174.99823255164, 10.00047861651, -9.99841956102
600.01615881810, -299.98384118190, 599.99192059095, 174.99690697246, 10.00083761040, -9.99723424010
600.02585410896, -299.97414589104, 599.98707294552, 174.99505117182, 10.00134024722, -9.99557480279
600.03878116343, -299.96121883657, 599.98060941828, 174.99257678949, 10.00201051198, -9.99336224142
600.05540166205, -299.94459833795, 599.97229916898, 174.98939547191, 10.00287241922, -9.99051755614
600.07617728532, -299.92382271468, 599.96191135734, 174.98541887417, 10.00395002201, -9.98696175728
600.10156971376, -299.89843028624, 599.94921514312, 174.98055866236, 10.00526742214, -9.98261586801
600.13204062789, -299.86795937211, 599.93397968606, 174.97472651611, 10.00684878149, -9.97740092743
600.16805170822, -299.83194829178, 599.91597414589, 174.96783413148, 10.00871833467, -9.97123799386
600.21006463527, -299.78993536473, 599.89496768236, 174.95979322404, 10.01090040277, -9.96404814852
600.25854108957, -299.74145891043, 599.87072945522, 174.95051553232, 10.01341940833, -9.95575249956
600.31394275162, -299.68605724838, 599.84302862419, 174.93991282148, 10.01629989155, -9.94627218633
600.37673130194, -299.62326869806, 599.81163434903, 174.92789688727, 10.01956652759, -9.93552838410
600.44736842105, -299.55263157895, 599.77631578947, 174.91437956034, 10.02324414516, -9.92344230903
600.52631578947, -299.47368421053, 599.73684210526, 174.89927271071, 10.02735774621, -9.90993522353
600.61403508772, -299.38596491228, 599.69298245614, 174.88248825270, 10.03193252684, -9.89492844190
600.71098799631, -299.28901200369, 599.64450600185, 174.86393815003, 10.03699389939, -9.87834333647
600.81763619575, -299.18236380425, 599.59118190212, 174.84353442128, 10.04256751568, -9.86010134393
600.93444136657, -299.06555863343, 599.53277931671, 174.82118914566, 10.04867929141, -9.84012397211
601.06186518929, -298.93813481071, 599.46906740536, 174.79681446909, 10.05535543173, -9.81833280719
601.20036934441, -298.79963065559, 599.39981532779, 174.77032261059, 10.06262245799, -9.79464952115
601.35041551247, -298.64958448753, 599.32479224377, 174.74162586903, 10.07050723557, -9.76899587977
601.51246537396, -298.48753462604, 599.24376731302, 174.71063663019, 10.07903700292, -9.74129375092
601.68698060942, -298.31301939058, 599.15650969529, 174.67726737420, 10.08823940167, -9.71146511333
601.87442289935, -298.12557710065, 599.06278855032, 174.64143068333, 10.09814250791, -9.67943206575
602.07525392428, -297.92474607572, 598.96237303786, 174.60303925011, 10.10877486453, -9.64511683658
602.28993536473, -297.71006463527, 598.85503231764, 174.56200588585, 10.12016551474, -9.60844179392
602.51892890120, -297.48107109880, 598.74053554940, 174.51824352962, 10.13234403655, -9.56932945614
602.76269621422, -297.23730378578, 598.61865189289, 174.47166525750, 10.14534057850, -9.52770250287
603.02169898430, -296.97830101570, 598.48915050785, 174.42218429236, 10.15918589627, -9.48348378654
603.29639889197, -296.70360110803, 598.35180055402, 174.36971401399, 10.17391139046, -9.43659634443
603.58725761773, -296.41274238227, 598.20637119114, 174.31416796975, 10.18954914540, -9.38696341124
603.89473684211, -296.10526315789, 598.05263157895, 174.25545988559, 10.20613196888, -9.33450843222
604.21929824561, -295.78070175439, 597.89035087719, 174.19350367760, 10.22369343300, -9.27915507691
604.56140350877, -295.43859649123, 597.71929824561, 174.12821346408, 10.24226791589, -9.22082725342
604.92059095106, -295.07940904894, 597.53970452447, 174.05967973528, 10.26184023719, -9.15960647746
605.29639889197, -294.70360110803, 597.35180055402, 173.98799302495, 10.28239533139, -9.09557431708
605.68836565097, -294.31163434903, 597.15581717452, 173.91324390090, 10.30391820336, -9.02881238182
606.09602954755, -293.90397045245, 596.95198522622, 173.83552295587, 10.32639388524, -8.95940231197
606.51892890120, -293.48107109880, 596.74053554940, 173.75492079850, 10.34980739455, -8.88742576812
606.95660203139, -293.04339796861, 596.52169898430, 173.67152804442, 10.37414369358, -8.81296442077
607.40858725762, -292.59141274238, 596.29570637119, 173.58543530755, 10.39938765016, -8.73609994017
607.87442289935, -292.12557710065, 596.06278855032, 173.49673319150, 10.42552399969, -8.65691398627
608.35364727608, -291.64635272392, 595.82317636196, 173.40551228106, 10.45253730844, -8.57548819887
608.84579870729, -291.15420129271, 595.57710064635, 173.31186313393, 10.48041193824, -8.49190418783
609.35041551247, -290.64958448753, 595.32479224377, 173.21587627251, 10.50913201246, -8.40624352355
609.86703601108, -290.13296398892, 595.06648199446, 173.11764217582, 10.53868138330, -8.31858772746
610.39519852262, -289.60480147738, 594.80240073869, 173.01725127160, 10.56904360040, -8.22901826278
610.93444136657, -289.06555863343, 594.53277931671, 172.91479392851, 10.60020188084, -8.13761652534
611.48430286242, -288.51569713758, 594.25784856879, 172.81036044849, 10.63213908034, -8.04446383460
612.04432132964, -287.95567867036, 593.97783933518, 172.70404105929, 10.66483766595, -7.94964142482
612.61403508772, -287.38596491228, 593.69298245614, 172.59592590709, 10.69827968990, -7.85323043637
613.19298245614, -286.80701754386, 593.40350877193, 172.48610504931, 10.73244676488, -7.75531190724
613.78070175439, -286.21929824561, 593.10964912281, 172.37466844760, 10.76732004065, -7.65596676472
614.37673130194, -285.62326869806, 592.81163434903, 172.26170596100, 10.80288018189, -7.55527581722
614.98060941828, -285.01939058172, 592.50969529086, 172.14730733920, 10.83910734742, -7.45331974636
615.59187442290, -284.40812557710, 592.20406278855, 172.03156221610, 10.87598117073, -7.35017909917
616.21006463527, -283.78993536473, 591.89496768236, 171.91456010349, 10.91348074184, -7.24593428060
616.83471837488, -283.16528162512, 591.58264081256, 171.79639038492, 10.95158459040, -7.14066554615
617.46537396122, -282.53462603878, 591.26731301939, 171.67714230984, 10.99027067014, -7.03445299480
618.10156971376, -281.89843028624, 590.94921514312, 171.55690498794, 11.02951634461, -6.92737656216
