-25.29107901452, 103.49202116943, -20.90401109742, -7.45271187198, 90.92343977868, -15.30531285516, 0, 0
-25.29107269892, 103.49201988181, -20.90401212846, -7.45272047016, 90.92343732174, -15.30531385439, 0, 0
-25.29105375212, 103.49201601893, -20.90401522160, -7.45274626471, 90.92342995091, -15.30531685207, 0, 0
-25.29101585854, 103.49200829315, -20.90402140786, -7.45279785380, 90.92341520926, -15.30532284741, 0, 0
-25.29095270261, 103.49199541681, -20.90403171829, -7.45288383563, 90.92339063989, -15.30533283964, 0, 0
-25.29085796878, 103.49197610219, -20.90404718388, -7.45301280839, 90.92335378591, -15.30534782794, 0, 0
-25.29072534157, 103.49194906151, -20.90406883561, -7.45319337027, 90.92330219051, -15.30536881145, 0, 0
-25.29054850555, 103.49191300689, -20.90409770443, -7.45343411948, 90.92323339695, -15.30539678930, 0, 0
-25.29032114541, 103.49186665030, -20.90413482120, -7.45374365424, 90.92314494858, -15.30543276052, 0, 0
-25.29003694593, 103.49180870355, -20.90418121672, -7.45413057279, 90.92303438894, -15.30547772409, 0, 0
-25.28968959208, 103.49173787820, -20.90423792169, -7.45460347340, 90.92289926169, -15.30553267885, 0, 0
-25.28927276901, 103.49165288555, -20.90430596669, -7.45517095434, 90.92273711077, -15.30559862356, 0, 0
-25.28878016210, 103.49155243655, -20.90438638215, -7.45584161394, 90.92254548033, -15.30567655679, 0, 0
-25.28820545702, 103.49143524174, -20.90448019832, -7.45662405057, 90.92232191488, -15.30576747693, 0, 0
-25.28754233976, 103.49130001120, -20.90458844527, -7.45752686262, 90.92206395930, -15.30587238216, 0, 0
-25.28678449671, 103.49114545446, -20.90471215281, -7.45855864856, 90.92176915888, -15.30599227043, 0, 0
-25.28592561466, 103.49097028041, -20.90485235048, -7.45972800691, 90.92143505942, -15.30612813937, 0, 0
-25.28495938092, 103.49077319723, -20.90501006751, -7.46104353627, 90.92105920730, -15.30628098630, 0, 0
-25.28387948338, 103.49055291228, -20.90518633279, -7.46251383530, 90.92063914951, -15.30645180819, 0, 0
-25.28267961051, 103.49030813204, -20.90538217481, -7.46414750277, 90.92017243377, -15.30664160157, 0, 0
-25.28135345153, 103.49003756196, -20.90559862163, -7.46595313753, 90.91965660862, -15.30685136252, 0, 0
-25.27989469640, 103.48973990635, -20.90583670082, -7.46793933855, 90.91908922344, -15.30708208663, 0, 0
-25.27829703595, 103.48941386833, -20.90609743942, -7.47011470492, 90.91846782862, -15.30733476891, 0, 0
-25.27655416197, 103.48905814964, -20.90638186387, -7.47248783586, 90.91778997560, -15.30761040376, 0, 0
-25.27465976724, 103.48867145053, -20.90669100001, -7.47506733074, 90.91705321699, -15.30790998491, 0, 0
-25.27260754568, 103.48825246966, -20.90702587293, -7.47786178907, 90.91625510668, -15.30823450538, 0, 0
-25.27040382109, 103.48780248284, -20.90738544650, -7.48086261383, 90.91539811094, -15.30858296059, 0, 0
-25.26805491739, 103.48732276569, -20.90776868447, -7.48406120801, 90.91448469619, -15.30895434588, 0, 0
-25.26556715860, 103.48681459372, -20.90817455057, -7.48744897461, 90.91351732894, -15.30934765653, 0, 0
-25.26294686868, 103.48627924251, -20.90860200854, -7.49101731661, 90.91249847563, -15.30976188788, 0, 0
-25.26020037148, 103.48571798779, -20.90905002219, -7.49475763700, 90.91143060261, -15.31019603534, 0, 0
-25.25733399068, 103.48513210558, -20.90951755545, -7.49866133872, 90.91031617598, -15.31064909442, 0, 0
-25.25435404967, 103.48452287228, -20.91000357243, -7.50271982468, 90.90915766155, -15.31112006086, 0, 0
-25.25126687152, 103.48389156478, -20.91050703744, -7.50692449774, 90.90795752474, -15.31160793060, 0, 0
-25.24807877887, 103.48323946057, -20.91102691505, -7.51126676072, 90.90671823048, -15.31211169984, 0, 0
-25.24479609392, 103.48256783782, -20.91156217011, -7.51573801633, 90.90544224321, -15.31263036513, 0, 0
-25.24142513831, 103.48187797548, -20.91211176783, -7.52032966725, 90.90413202672, -15.31316292333, 0, 0
-25.23797223311, 103.48117115332, -20.91267467375, -7.52503311604, 90.90279004415, -15.31370837174, 0, 0
-25.23444369875, 103.48044865207, -20.91324985384, -7.52983976521, 90.90141875791, -15.31426570803, 0, 0
-25.23084585496, 103.47971175343, -20.91383627449, -7.53474101712, 90.90002062961, -15.31483393036, 0, 0
-25.22718502074, 103.47896174018, -20.91443290255, -7.53972827408, 90.89859812003, -15.31541203736, 0, 0
-25.22346751432, 103.47819989621, -20.91503870534, -7.54479293824, 90.89715368908, -15.31599902816, 0, 0
-25.21969965312, 103.47742750657, -20.91565265071, -7.54992641168, 90.89568979574, -15.31659390246, 0, 0
-25.21588775371, 103.47664585756, -20.91627370701, -7.55512009634, 90.89420889801, -15.31719566046, 0, 0
-25.21203813178, 103.47585623671, -20.91690084315, -7.56036539403, 90.89271345291, -15.31780330297, 0, 0
-25.20815710213, 103.47505993287, -20.91753302860, -7.56565370645, 90.89120591645, -15.31841583136, 0, 0
-25.20425097863, 103.47425823620, -20.91816923341, -7.57097643515, 90.88968874355, -15.31903224763, 0, 0
-25.20032607421, 103.47345243823, -20.91880842820, -7.57632498158, 90.88816438810, -15.31965155437, 0, 0
-25.19638870085, 103.47264383185, -20.91944958419, -7.58169074702, 90.88663530289, -15.32027275479, 0, 0
-25.19244516956, 103.47183371133, -20.92009167321, -7.58706513264, 90.88510393963, -15.32089485272, 0, 0
-25.18850179039, 103.47102337237, -20.92073366769, -7.59243953947, 90.88357274890, -15.32151685263, 0, 0
-25.18455856335, 103.47021281496, -20.92137556760, -7.59781396749, 90.88204173070, -15.32213875458, 0, 0
-25.18061548849, 103.46940203911, -20.92201737296, -7.60318841671, 90.88051088504, -15.32276055861, 0, 0
-25.17667256583, 103.46859104483, -20.92265908376, -7.60856288711, 90.87898021193, -15.32338226479, 0, 0
-25.17272979539, 103.46777983213, -20.92330069998, -7.61393737869, 90.87744971135, -15.32400387317, 0, 0
-25.16878717720, 103.46696840101, -20.92394222163, -7.61931189145, 90.87591938331, -15.32462538380, 0, 0
-25.16484471129, 103.46615675149, -20.92458364869, -7.62468642536, 90.87438922782, -15.32524679674, 0, 0
-25.16090239769, 103.46534488356, -20.92522498117, -7.63006098044, 90.87285924487, -15.32586811205, 0, 0
-25.15696023642, 103.46453279724, -20.92586621906, -7.63543555666, 90.87132943447, -15.32648932977, 0, 0
-25.15301822752, 103.46372049253, -20.92650736234, -7.64081015403, 90.86979979661, -15.32711044997, 0, 0
-25.14907637100, 103.46290796944, -20.92714841103, -7.64618477253, 90.86827033130, -15.32773147269, 0, 0
-25.14513466691, 103.46209522798, -20.92778936510, -7.65155941217, 90.86674103854, -15.32835239800, 0, 0
-25.14119311525, 103.46128226815, -20.92843022457, -7.65693407292, 90.86521191833, -15.32897322595, 0, 0
-25.13725171607, 103.46046908997, -20.92907098941, -7.66230875480, 90.86368297067, -15.32959395659, 0, 0
